"BehaviorSpace results (NetLogo 6.0.4)"
"as4.nlogo"
"experiment"
"01/06/2019 22:49:18:086 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","antenna-range","alpha","sensing-range","start_msg_tick","total-nodes","flooding","[step]","msg_reached_goal","number_of_msg_send","number_of_received"
"2158","7","1.15","6.3","15","150","true","16","0","1","4"
"2156","7","1.15","6.3","15","150","true","16","0","1","4"
"2162","7","1.15","6.3","15","150","true","16","0","1","7"
"2160","7","1.15","6.3","15","150","true","16","0","1","6"
"2161","7","1.15","6.3","15","150","true","16","0","1","4"
"2159","7","1.15","6.3","15","150","true","16","0","1","3"
"2163","7","1.15","6.3","15","150","true","16","0","1","1"
"2164","7","1.15","6.3","15","150","true","16","0","1","5"
"2165","7","1.15","6.3","15","150","true","16","0","1","3"
"2167","7","1.15","6.3","15","150","true","16","0","1","6"
"2166","7","1.15","6.3","15","150","true","16","0","1","3"
"2170","7","1.15","6.3","15","150","true","15","1","1","7"
"2168","7","1.15","6.3","15","150","true","16","0","1","2"
"2171","7","1.15","6.3","15","150","true","16","0","1","6"
"2169","7","1.15","6.3","15","150","true","16","0","1","1"
"2172","7","1.15","6.3","15","150","true","16","0","1","6"
"2173","7","1.15","6.3","15","150","true","16","0","1","5"
"2174","7","1.15","6.3","15","150","true","16","0","1","8"
"2176","7","1.15","6.3","15","150","true","16","0","1","1"
"2175","7","1.15","6.3","15","150","true","16","0","1","9"
"2177","7","1.15","6.3","15","150","true","16","0","1","4"
"2179","7","1.15","6.3","15","150","true","16","0","1","0"
"2178","7","1.15","6.3","15","150","true","16","0","1","4"
"2181","7","1.15","6.3","15","150","true","16","0","1","8"
"2180","7","1.15","6.3","15","150","true","16","0","1","3"
"2182","7","1.15","6.3","15","150","true","16","0","1","5"
"2183","7","1.15","6.3","15","150","true","16","0","1","6"
"2186","7","1.15","6.3","15","150","true","16","0","1","4"
"2185","7","1.15","6.3","15","150","true","16","0","1","7"
"2187","7","1.15","6.3","15","150","true","16","0","1","4"
"2184","7","1.15","6.3","15","150","true","16","0","1","3"
"2188","7","1.15","6.3","15","150","true","16","0","1","7"
"2189","7","1.15","6.3","15","150","true","16","0","1","6"
"2190","7","1.15","6.3","15","150","true","16","0","1","4"
"2191","7","1.15","6.3","15","150","true","16","0","1","3"
"2192","7","1.15","6.3","15","150","true","16","0","1","6"
"2193","7","1.15","6.3","15","150","true","16","0","1","2"
"2194","7","1.15","6.3","15","150","true","16","0","1","7"
"2197","7","1.15","6.3","15","150","true","16","0","1","2"
"2198","7","1.15","6.3","15","150","true","16","0","1","5"
"2196","7","1.15","6.3","15","150","true","16","0","1","2"
"2199","7","1.15","6.3","15","150","true","16","0","1","5"
"2195","7","1.15","6.3","15","150","true","16","0","1","4"
"2201","7","1.15","6.6","15","150","true","16","0","1","6"
"2200","7","1.15","6.3","15","150","true","16","0","1","3"
"2202","7","1.15","6.6","15","150","true","15","1","1","2"
"2204","7","1.15","6.6","15","150","true","16","0","1","3"
"2203","7","1.15","6.6","15","150","true","16","0","1","9"
"2205","7","1.15","6.6","15","150","true","16","0","1","6"
"2206","7","1.15","6.6","15","150","true","16","0","1","4"
"2209","7","1.15","6.6","15","150","true","16","0","1","3"
"2208","7","1.15","6.6","15","150","true","16","0","1","4"
"2210","7","1.15","6.6","15","150","true","16","0","1","2"
"2207","7","1.15","6.6","15","150","true","16","0","1","5"
"2212","7","1.15","6.6","15","150","true","16","0","1","5"
"2213","7","1.15","6.6","15","150","true","16","0","1","4"
"2211","7","1.15","6.6","15","150","true","16","0","1","6"
"2214","7","1.15","6.6","15","150","true","16","0","1","4"
"2215","7","1.15","6.6","15","150","true","16","0","1","2"
"2216","7","1.15","6.6","15","150","true","16","0","1","6"
"2219","7","1.15","6.6","15","150","true","16","0","1","4"
"2217","7","1.15","6.6","15","150","true","16","0","1","4"
"2221","7","1.15","6.6","15","150","true","16","0","1","5"
"2220","7","1.15","6.6","15","150","true","16","0","1","4"
"2218","7","1.15","6.6","15","150","true","16","0","1","4"
"2222","7","1.15","6.6","15","150","true","16","0","1","3"
"2223","7","1.15","6.6","15","150","true","16","0","1","6"
"2228","7","1.15","6.6","15","150","true","16","0","1","10"
"2227","7","1.15","6.6","15","150","true","16","0","1","4"
"2225","7","1.15","6.6","15","150","true","16","0","1","7"
"2224","7","1.15","6.6","15","150","true","16","0","1","7"
"2226","7","1.15","6.6","15","150","true","16","0","1","6"
"2229","7","1.15","6.6","15","150","true","16","0","1","3"
"2230","7","1.15","6.6","15","150","true","16","0","1","4"
"2231","7","1.15","6.6","15","150","true","16","0","1","3"
"2232","7","1.15","6.6","15","150","true","16","0","1","4"
"2234","7","1.15","6.6","15","150","true","16","0","1","6"
"2233","7","1.15","6.6","15","150","true","16","0","1","6"
"2235","7","1.15","6.6","15","150","true","16","0","1","3"
"2236","7","1.15","6.6","15","150","true","16","0","1","4"
"2237","7","1.15","6.6","15","150","true","16","0","1","4"
"2238","7","1.15","6.6","15","150","true","16","0","1","5"
"2240","7","1.15","6.6","15","150","true","16","0","1","4"
"2239","7","1.15","6.6","15","150","true","16","0","1","7"
"2241","7","1.15","6.6","15","150","true","16","0","1","5"
"2242","7","1.15","6.6","15","150","true","16","0","1","8"
"2243","7","1.15","6.6","15","150","true","16","0","1","8"
"2244","7","1.15","6.6","15","150","true","16","0","1","9"
"2246","7","1.15","6.6","15","150","true","16","0","1","5"
"2245","7","1.15","6.6","15","150","true","16","0","1","8"
"2247","7","1.15","6.6","15","150","true","16","0","1","5"
"2248","7","1.15","6.6","15","150","true","16","0","1","7"
"2251","7","1.15","6.6","15","150","true","16","0","1","3"
"2249","7","1.15","6.6","15","150","true","16","0","1","4"
"2250","7","1.15","6.6","15","150","true","16","0","1","5"
"2253","7","1.15","6.6","15","150","true","16","0","1","3"
"2252","7","1.15","6.6","15","150","true","16","0","1","1"
"2255","7","1.15","6.6","15","150","true","16","0","1","7"
"2256","7","1.15","6.6","15","150","true","16","0","1","6"
"2258","7","1.15","6.6","15","150","true","16","0","1","5"
"2259","7","1.15","6.6","15","150","true","16","0","1","3"
"2257","7","1.15","6.6","15","150","true","16","0","1","5"
"2254","7","1.15","6.6","15","150","true","16","0","1","4"
"2260","7","1.15","6.6","15","150","true","16","0","1","6"
"2261","7","1.15","6.6","15","150","true","16","0","1","11"
"2262","7","1.15","6.6","15","150","true","16","0","1","2"
"2264","7","1.15","6.6","15","150","true","15","1","1","4"
"2265","7","1.15","6.6","15","150","true","15","1","1","9"
"2266","7","1.15","6.6","15","150","true","16","0","1","1"
"2263","7","1.15","6.6","15","150","true","16","0","1","1"
"2267","7","1.15","6.6","15","150","true","16","0","1","6"
"2268","7","1.15","6.6","15","150","true","16","0","1","5"
"2269","7","1.15","6.6","15","150","true","16","0","1","6"
"2270","7","1.15","6.6","15","150","true","16","0","1","9"
"2271","7","1.15","6.6","15","150","true","16","0","1","7"
"2272","7","1.15","6.6","15","150","true","15","1","1","8"
"2274","7","1.15","6.6","15","150","true","16","0","1","6"
"2273","7","1.15","6.6","15","150","true","16","0","1","3"
"2276","7","1.15","6.6","15","150","true","16","0","1","3"
"2275","7","1.15","6.6","15","150","true","16","0","1","10"
"2277","7","1.15","6.6","15","150","true","16","0","1","5"
"2278","7","1.15","6.6","15","150","true","16","0","1","9"
"2279","7","1.15","6.6","15","150","true","16","0","1","8"
"2280","7","1.15","6.6","15","150","true","16","0","1","7"
"2281","7","1.15","6.6","15","150","true","16","0","1","7"
"2282","7","1.15","6.6","15","150","true","16","0","1","5"
"2283","7","1.15","6.6","15","150","true","16","0","1","0"
"2286","7","1.15","6.6","15","150","true","16","0","1","4"
"2284","7","1.15","6.6","15","150","true","16","0","1","4"
"2287","7","1.15","6.6","15","150","true","16","0","1","5"
"2288","7","1.15","6.6","15","150","true","16","0","1","5"
"2285","7","1.15","6.6","15","150","true","16","0","1","3"
"2290","7","1.15","6.6","15","150","true","16","0","1","3"
"2289","7","1.15","6.6","15","150","true","16","0","1","5"
"2291","7","1.15","6.6","15","150","true","16","0","1","3"
"2292","7","1.15","6.6","15","150","true","16","0","1","11"
"2295","7","1.15","6.6","15","150","true","16","0","1","3"
"2293","7","1.15","6.6","15","150","true","16","0","1","4"
"2294","7","1.15","6.6","15","150","true","16","0","1","7"
"2296","7","1.15","6.6","15","150","true","16","0","1","1"
"2297","7","1.15","6.6","15","150","true","16","0","1","7"
"2298","7","1.15","6.6","15","150","true","16","0","1","4"
"2300","7","1.15","6.6","15","150","true","16","0","1","4"
"2299","7","1.15","6.6","15","150","true","16","0","1","8"
"2303","7","1.15","6.9","15","150","true","15","1","1","7"
"2301","7","1.15","6.9","15","150","true","16","0","1","4"
"2302","7","1.15","6.9","15","150","true","16","0","1","3"
"2305","7","1.15","6.9","15","150","true","16","0","1","3"
"2304","7","1.15","6.9","15","150","true","16","0","1","4"
"2306","7","1.15","6.9","15","150","true","16","0","1","1"
"2308","7","1.15","6.9","15","150","true","16","0","1","8"
"2309","7","1.15","6.9","15","150","true","16","0","1","9"
"2307","7","1.15","6.9","15","150","true","16","0","1","6"
"2310","7","1.15","6.9","15","150","true","16","0","1","8"
"2312","7","1.15","6.9","15","150","true","16","0","1","5"
"2311","7","1.15","6.9","15","150","true","16","0","1","6"
"2313","7","1.15","6.9","15","150","true","16","0","1","4"
"2314","7","1.15","6.9","15","150","true","16","0","1","4"
"2317","7","1.15","6.9","15","150","true","16","0","1","0"
"2316","7","1.15","6.9","15","150","true","16","0","1","5"
"2318","7","1.15","6.9","15","150","true","16","0","1","9"
"2315","7","1.15","6.9","15","150","true","16","0","1","5"
"2319","7","1.15","6.9","15","150","true","16","0","1","4"
"2320","7","1.15","6.9","15","150","true","16","0","1","5"
"2321","7","1.15","6.9","15","150","true","16","0","1","0"
"2322","7","1.15","6.9","15","150","true","16","0","1","4"
"2323","7","1.15","6.9","15","150","true","16","0","1","8"
"2324","7","1.15","6.9","15","150","true","16","0","1","1"
"2325","7","1.15","6.9","15","150","true","16","0","1","3"
"2326","7","1.15","6.9","15","150","true","16","0","1","6"
"2327","7","1.15","6.9","15","150","true","16","0","1","4"
"2329","7","1.15","6.9","15","150","true","16","0","1","4"
"2328","7","1.15","6.9","15","150","true","16","0","1","7"
"2330","7","1.15","6.9","15","150","true","16","0","1","5"
"2331","7","1.15","6.9","15","150","true","16","0","1","7"
"2333","7","1.15","6.9","15","150","true","16","0","1","7"
"2334","7","1.15","6.9","15","150","true","16","0","1","0"
"2332","7","1.15","6.9","15","150","true","16","0","1","4"
"2335","7","1.15","6.9","15","150","true","16","0","1","7"
"2336","7","1.15","6.9","15","150","true","16","0","1","2"
"2338","7","1.15","6.9","15","150","true","16","0","1","8"
"2339","7","1.15","6.9","15","150","true","16","0","1","1"
"2337","7","1.15","6.9","15","150","true","16","0","1","6"
"2341","7","1.15","6.9","15","150","true","16","0","1","5"
"2340","7","1.15","6.9","15","150","true","16","0","1","4"
"2342","7","1.15","6.9","15","150","true","16","0","1","10"
"2343","7","1.15","6.9","15","150","true","16","0","1","8"
"2344","7","1.15","6.9","15","150","true","16","0","1","2"
"2346","7","1.15","6.9","15","150","true","16","0","1","6"
"2345","7","1.15","6.9","15","150","true","16","0","1","2"
"2350","7","1.15","6.9","15","150","true","16","0","1","3"
"2349","7","1.15","6.9","15","150","true","16","0","1","9"
"2348","7","1.15","6.9","15","150","true","16","0","1","4"
"2347","7","1.15","6.9","15","150","true","16","0","1","8"
"2351","7","1.15","6.9","15","150","true","16","0","1","4"
"2352","7","1.15","6.9","15","150","true","16","0","1","1"
"2354","7","1.15","6.9","15","150","true","16","0","1","3"
"2353","7","1.15","6.9","15","150","true","16","0","1","4"
"2355","7","1.15","6.9","15","150","true","16","0","1","5"
"2356","7","1.15","6.9","15","150","true","16","0","1","4"
"2357","7","1.15","6.9","15","150","true","16","0","1","4"
"2358","7","1.15","6.9","15","150","true","16","0","1","7"
"2359","7","1.15","6.9","15","150","true","16","0","1","4"
"2362","7","1.15","6.9","15","150","true","16","0","1","11"
"2361","7","1.15","6.9","15","150","true","16","0","1","0"
"2360","7","1.15","6.9","15","150","true","16","0","1","4"
"2363","7","1.15","6.9","15","150","true","16","0","1","2"
"2364","7","1.15","6.9","15","150","true","16","0","1","5"
"2365","7","1.15","6.9","15","150","true","16","0","1","8"
"2366","7","1.15","6.9","15","150","true","16","0","1","3"
"2367","7","1.15","6.9","15","150","true","16","0","1","3"
"2368","7","1.15","6.9","15","150","true","16","0","1","10"
"2371","7","1.15","6.9","15","150","true","16","0","1","5"
"2369","7","1.15","6.9","15","150","true","16","0","1","2"
"2370","7","1.15","6.9","15","150","true","16","0","1","8"
"2372","7","1.15","6.9","15","150","true","16","0","1","6"
"2373","7","1.15","6.9","15","150","true","16","0","1","5"
"2375","7","1.15","6.9","15","150","true","16","0","1","7"
"2376","7","1.15","6.9","15","150","true","16","0","1","7"
"2374","7","1.15","6.9","15","150","true","16","0","1","2"
"2377","7","1.15","6.9","15","150","true","16","0","1","4"
"2378","7","1.15","6.9","15","150","true","16","0","1","3"
"2379","7","1.15","6.9","15","150","true","16","0","1","5"
"2380","7","1.15","6.9","15","150","true","16","0","1","9"
"2381","7","1.15","6.9","15","150","true","16","0","1","4"
"2382","7","1.15","6.9","15","150","true","16","0","1","4"
"2383","7","1.15","6.9","15","150","true","16","0","1","3"
"2385","7","1.15","6.9","15","150","true","16","0","1","3"
"2386","7","1.15","6.9","15","150","true","16","0","1","5"
"2388","7","1.15","6.9","15","150","true","16","0","1","4"
"2384","7","1.15","6.9","15","150","true","16","0","1","3"
"2387","7","1.15","6.9","15","150","true","16","0","1","5"
"2389","7","1.15","6.9","15","150","true","16","0","1","6"
"2390","7","1.15","6.9","15","150","true","16","0","1","3"
"2391","7","1.15","6.9","15","150","true","16","0","1","6"
"2392","7","1.15","6.9","15","150","true","16","0","1","4"
"2393","7","1.15","6.9","15","150","true","16","0","1","7"
"2394","7","1.15","6.9","15","150","true","16","0","1","1"
"2396","7","1.15","6.9","15","150","true","16","0","1","4"
"2395","7","1.15","6.9","15","150","true","16","0","1","5"
"2397","7","1.15","6.9","15","150","true","16","0","1","9"
"2399","7","1.15","6.9","15","150","true","16","0","1","6"
"2400","7","1.15","6.9","15","150","true","16","0","1","4"
"2398","7","1.15","6.9","15","150","true","16","0","1","4"
"2402","7","1.15","7.2","15","150","true","16","0","1","5"
"2403","7","1.15","7.2","15","150","true","16","0","1","8"
"2401","7","1.15","7.2","15","150","true","16","0","1","3"
"2406","7","1.15","7.2","15","150","true","16","0","1","4"
"2405","7","1.15","7.2","15","150","true","16","0","1","4"
"2407","7","1.15","7.2","15","150","true","16","0","1","6"
"2404","7","1.15","7.2","15","150","true","16","0","1","5"
"2408","7","1.15","7.2","15","150","true","16","0","1","7"
"2409","7","1.15","7.2","15","150","true","16","0","1","6"
"2410","7","1.15","7.2","15","150","true","16","0","1","4"
"2411","7","1.15","7.2","15","150","true","16","0","1","5"
"2412","7","1.15","7.2","15","150","true","16","0","1","9"
"2414","7","1.15","7.2","15","150","true","16","0","1","6"
"2413","7","1.15","7.2","15","150","true","16","0","1","5"
"2416","7","1.15","7.2","15","150","true","16","0","1","5"
"2415","7","1.15","7.2","15","150","true","16","0","1","6"
"2417","7","1.15","7.2","15","150","true","16","0","1","5"
"2418","7","1.15","7.2","15","150","true","16","0","1","8"
"2420","7","1.15","7.2","15","150","true","16","0","1","6"
"2421","7","1.15","7.2","15","150","true","16","0","1","6"
"2419","7","1.15","7.2","15","150","true","16","0","1","4"
"2422","7","1.15","7.2","15","150","true","16","0","1","4"
"2423","7","1.15","7.2","15","150","true","16","0","1","8"
"2425","7","1.15","7.2","15","150","true","16","0","1","7"
"2424","7","1.15","7.2","15","150","true","16","0","1","3"
"2428","7","1.15","7.2","15","150","true","16","0","1","8"
"2427","7","1.15","7.2","15","150","true","16","0","1","3"
"2430","7","1.15","7.2","15","150","true","16","0","1","5"
"2426","7","1.15","7.2","15","150","true","16","0","1","6"
"2429","7","1.15","7.2","15","150","true","16","0","1","2"
"2431","7","1.15","7.2","15","150","true","16","0","1","5"
"2432","7","1.15","7.2","15","150","true","16","0","1","4"
"2434","7","1.15","7.2","15","150","true","16","0","1","6"
"2435","7","1.15","7.2","15","150","true","16","0","1","7"
"2433","7","1.15","7.2","15","150","true","16","0","1","1"
"2436","7","1.15","7.2","15","150","true","16","0","1","6"
"2438","7","1.15","7.2","15","150","true","16","0","1","4"
"2437","7","1.15","7.2","15","150","true","16","0","1","6"
